source_id,nama_tps,wilayah,kecamatan,kelurahan,longitude,latitude,jenis_tps_public,capacity_proxy_ton_per_day,capacity_proxy_method,capacity_proxy_confidence,neraca_inbound_proxy_ton,neraca_outbound_proxy_ton,neraca_signals,is_official_capacity,source,source_url,quality_note
306,Kober ,KOTA ADM. JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,-6.3005931,106.8278696,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
307,Pool gerobak Wisma Yakib ,KOTA ADM. JAKARTA SELATAN,PANCORAN,KALIBATA,-6.265988369,106.8306207,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
308,Pool Gerobak Imigrasi ,KOTA ADM. JAKARTA SELATAN,PANCORAN,KALIBATA,-6.282655036,106.8310685,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
309,Pool Gerobak Kober ,KOTA ADM. JAKARTA SELATAN,PANCORAN,KALIBATA,-6.257729619,106.8281311,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
310,Dipo Sentral Tebet Barat ,KOTA ADM. JAKARTA SELATAN,TEBET,TEBET BARAT,-6.236504769,106.852723,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
311,TPS Pasar Bukit Duri,KOTA ADM. JAKARTA SELATAN,TEBET,BUKIT DURI,-6.225295161,106.8564533,TIPE 4,8.0,public_tps_type_proxy,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
312,Dipo Ciliwung ,KOTA ADM. JAKARTA SELATAN,TEBET,KEBON BARU,-6.242243525,106.8621163,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
313,Dipo Manggarai ,KOTA ADM. JAKARTA SELATAN,TEBET,MANGGARAI,-6.211967769,106.8534079,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
314,Pool Gerobak Abdullah Syafei ,KOTA ADM. JAKARTA SELATAN,TEBET,BUKIT DURI,-6.224810389,106.8633377,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
315,RW 12 BUKIT DURI,KOTA ADM. JAKARTA SELATAN,TEBET,BUKIT DURI,-6.21785635,106.8618394,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
316,RW 04 Kelurahan Manggarai ,KOTA ADM. JAKARTA SELATAN,TEBET,MANGGARAI,-6.2090017,106.8495602,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
317,RW 05 Kelurahan Manggarai ,KOTA ADM. JAKARTA SELATAN,TEBET,MANGGARAI,-6.209053572,106.8471471,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
318,RW 08 Kelurahan Manggarai ,KOTA ADM. JAKARTA SELATAN,TEBET,MANGGARAI,-6.209053572,106.8471471,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
319,TPS RW 004 IKPN ,KOTA ADM. JAKARTA SELATAN,PESANGGRAHAN,BINTARO,-6.261378922,106.7712428,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
320,TPS Deplu RW 003,KOTA ADM. JAKARTA SELATAN,PESANGGRAHAN,BINTARO,-6.2743,106.7669,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
321,TPS RW 011 RENGAS ,KOTA ADM. JAKARTA SELATAN,PESANGGRAHAN,BINTARO,-6.274033264,106.757656,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
322,DIPO KKN ,KOTA ADM. JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,-6.240882042,106.7554459,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
323,TPS RW 008 PETUKANGAN SELATAN ,KOTA ADM. JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,-6.247492911,106.7479911,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
324,TPS RW 002 BINTARO ,KOTA ADM. JAKARTA SELATAN,PESANGGRAHAN,BINTARO,-6.26382,106.76187,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
325,TPS RW 008 Jalan Bintaro Utama,KOTA ADM. JAKARTA SELATAN,PESANGGRAHAN,BINTARO,-6.271240136,106.7558657,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
326,TPS RW 010 BINTARO ,KOTA ADM. JAKARTA SELATAN,PESANGGRAHAN,BINTARO,-6.2572432,106.7623867,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
327,RW 01 Kebon Baru ,KOTA ADM. JAKARTA SELATAN,TEBET,KEBON BARU,-6.225323889,106.8633669,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
328,Lintas Truck Jalan KH Abdullah Syafei,KOTA ADM. JAKARTA SELATAN,TEBET,BUKIT DURI,-6.2250102,106.8554106,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
329,RW. 04 Kuningan Timur ,KOTA ADM. JAKARTA SELATAN,SETIABUDI,KUNINGAN TIMUR,-6.227845272,106.8357881,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
330,RW 04 Karet Semanggi ,KOTA ADM. JAKARTA SELATAN,SETIABUDI,KARET SEMANGGI,-6.219232797,106.8173597,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
331,Tps menteng atas ,KOTA ADM. JAKARTA SELATAN,SETIABUDI,MENTENG ATAS,-6.220679994,106.838302,TIPE 1,1.0,public_tps_type_proxy,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
332,Jalan Kawi ,KOTA ADM. JAKARTA SELATAN,SETIABUDI,GUNTUR,-6.211087939,106.8347671,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
333,RW 02 Setia Budi ,KOTA ADM. JAKARTA SELATAN,SETIABUDI,SETIABUDI,-6.210206542,106.8291682,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
334,RW 05 Karet ,KOTA ADM. JAKARTA SELATAN,SETIABUDI,KARET,-6.21315465,106.8285394,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
335,RW 01 Kuningan Timur ,KOTA ADM. JAKARTA SELATAN,SETIABUDI,KUNINGAN TIMUR,-6.226870289,106.8235818,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
336,RW 03 Kuningan Timur ,KOTA ADM. JAKARTA SELATAN,SETIABUDI,KUNINGAN TIMUR,-6.231456206,106.8253932,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
337,Lintas Truck Jalan Denpasar,KOTA ADM. JAKARTA SELATAN,SETIABUDI,KARET,-6.22295035,106.8313381,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
338,Kemuning ,KOTA ADM. JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,-6.274248989,106.8504843,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
339,Dipo RW 08 ,KOTA ADM. JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,-6.285879319,106.8444467,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
340,Jalan Buntu ,KOTA ADM. JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,-6.282657619,106.8432946,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
341,RW 08 SACO ,KOTA ADM. JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,-6.309349719,106.8157663,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
342,Pool Gerobak RS Hewan ,KOTA ADM. JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,-6.29801865,106.8193607,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
343,Jln. P. Antasari ,KOTA ADM. JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,-6.2728956,106.8088041,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
344,Poncol ,KOTA ADM. JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,-6.275074083,106.7944248,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
345,Gunung Balong ,KOTA ADM. JAKARTA SELATAN,CILANDAK,LEBAK BULUS,-6.301045281,106.7891457,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
346,TPS Pertanian ,KOTA ADM. JAKARTA SELATAN,CILANDAK,LEBAK BULUS,-6.307316411,106.7794038,TIPE 1,1.0,public_tps_type_proxy,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
347,Dipo Kober ,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,-6.267822989,106.815038,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
348,Pool Gerobak Suharti ,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,-6.239448972,106.8187708,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
349,Pool Gerobak Pela Mampang ,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,-6.252654081,106.8113661,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
350,Pool Gerobak Lepin ,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,-6.2401735,106.8315257,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
351,Pool Gerobak Kratingdaeng ,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,-6.2401735,106.8315257,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
352,Lintas Truck Jalan Mampang Prapatan,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,-6.242995422,106.825869,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
353,TPS Komplek PU ,KOTA ADM. JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,-6.286678881,106.772691,TIPE 4,8.0,public_tps_type_proxy,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
354,TPS Kodim ,KOTA ADM. JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,-6.254207661,106.7806784,TIPE 4,8.0,public_tps_type_proxy,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
355,TPS Sespima Polri ,KOTA ADM. JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,-6.288034,106.7692159,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
356,Pool Container Jati Indah ,KOTA ADM. JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,-6.259709139,106.7727763,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
357,TPS Kostrad ,KOTA ADM. JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,-6.2513451,106.7859502,TIPE 4,8.0,public_tps_type_proxy,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
358,TPS Dipo Pondok Pinang ,KOTA ADM. JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,-6.26314395,106.7764188,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
359,TPS Komp TVRI ,KOTA ADM. JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,-6.214573181,106.7870689,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
360,Pool Container RW 03 Grogol Utara ,KOTA ADM. JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,-6.208001189,106.787429,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
361,Pool Gerobak RW 14 Grogol Utara ,KOTA ADM. JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,-6.213444292,106.7934139,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
362,TPS RW 09 Grogol Selatan (SAUNG) ,KOTA ADM. JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,-6.230485789,106.7858799,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
363,Pool Gerobak  Bata Putih ,KOTA ADM. JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,-6.232783219,106.7847768,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
364,Pool Gerobak Jl. Toji ,KOTA ADM. JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,-6.239338819,106.7828068,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
365,Pool Container RW 09 Cipulir ,KOTA ADM. JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,-6.234166667,106.7716667,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
366,Pool Container RW 13 Grogol Utara ,KOTA ADM. JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,-6.211666667,106.7825,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
367,Pool Container RW 07 Grogol Utara ,KOTA ADM. JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,-6.211666667,106.7866667,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
368,Pool Countainer RW 08 Grogol Selatan ,KOTA ADM. JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,-6.23656,106.7905556,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
369,Pool Countainer RW 12 Grogol Utara ,KOTA ADM. JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,-6.221666667,106.7872222,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
